artist_name,track_name,track_id,artist_href,track_href,genre_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
taylor swift,peace,7MbT4I8qGntX4fMdqMQgke,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/track/7MbT4I8qGntX4fMdqMQgke,pop,0.647,0.272,5,-12.906,1,0.0916,0.918,1.73e-05,0.0918,0.339,150.044,234000
harry styles,adore you,3jjujdWJ72nww5eGnfs2E7,https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,pop,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133
wallows,are you bored yet? (feat. clairo),57RA3JGafJm5zRtKJiKPIm,https://open.spotify.com/artist/0NIPkIjTV8mB795yEIiPYL,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,pop,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,178000
tones and i,dance monkey,2XU0oxnq2qxCpomAAuJY8K,https://open.spotify.com/artist/2NjfBq1NflQcKSeiDooVjY,https://open.spotify.com/track/2XU0oxnq2qxCpomAAuJY8K,pop,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438
topic,breaking me,3H7ihDc1dqLriiWXwsc2po,https://open.spotify.com/artist/0u6GtibW46tFX7koQ6uNJZ,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,pop,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,166794
justin bieber,intentions,364dI1bYnvamSnBJ8JcNzN,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,https://open.spotify.com/track/364dI1bYnvamSnBJ8JcNzN,pop,0.811,0.553,9,-6.644,1,0.0552,0.317,0.0,0.105,0.86,148.014,212869
mustard,ballin' (with roddy ricch),3QzAOrNlsabgbMwlZt7TAY,https://open.spotify.com/artist/0YinUQ50QDB7ZxSCLyQ40k,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,pop,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,180435
doja cat,say so,3Dv1eDb0MEgF93GpLXlucZ,https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,pop,0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,237893
blackpink,how you like that,3vAn0qZzdyuHamcrpkfiX3,https://open.spotify.com/artist/41MozSoPIsD1dJM0CLPjZF,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,pop,0.828,0.782,11,-4.014,1,0.0918,0.0694,3.41e-05,0.0544,0.351,130.013,181264
børns,electric love,2GiJYvgVaD2HtM8GqD9EgQ,https://open.spotify.com/artist/1KP6TWI40m7p3QBTU6u2xo,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,pop,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107
future,life is good (feat. drake),5yY9lUy8nbvjM1Uyo1Uqoc,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,pop,0.676,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,237735
dua lipa,don't start now,6WrI0LAC5M1Rw2MnX2ZvEg,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,pop,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290
lewis capaldi,before you go,7ce20yLkzuXXLUhzIDoZih,https://open.spotify.com/artist/4GNC7GD6oZMSxPGyXy4MNB,https://open.spotify.com/track/7ce20yLkzuXXLUhzIDoZih,pop,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,215107
trevor daniel,falling,4TnjEaWOeW0eKTKIEvJyCa,https://open.spotify.com/artist/7uaIm6Pw7xplS8Dy06V6pT,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,pop,0.784,0.43,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.087,159382
dua lipa,break my heart,1raaNykBg1bDnWENUiglUA,https://open.spotify.com/artist/6M2wZ9GZgrQXHCFfjv46we,https://open.spotify.com/track/1raaNykBg1bDnWENUiglUA,pop,0.73,0.729,4,-3.434,0,0.0886,0.167,1.39e-06,0.349,0.467,113.012,221820
chris brown,no guidance (feat. drake),6XHVuErjQ4XNm6nDPVCxVX,https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,pop,0.698,0.454,1,-6.756,0,0.151,0.123,0.0,0.155,0.137,92.932,260640
diplo,heartless (feat. morgan wallen),3FU6urUVsgXa6RBuV2PdRk,https://open.spotify.com/artist/5fMUXHkw8R8eOP2RNVYEZX,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk,pop,0.765,0.556,11,-6.417,1,0.0512,0.275,0.0,0.0824,0.274,111.033,169227
joji,slow dancing in the dark,0rKtyWc8bvkriBthvHKY8d,https://open.spotify.com/artist/3MZsBdqDrRTJihTHQrO6Dq,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,pop,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,209274
lizzo,truth hurts,3HWzoMvoF3TQfYg4UPszDq,https://open.spotify.com/artist/56oDRnqbIiwx4mymNEv7dS,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq,pop,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,173325
tate mcrae,you broke me first,45bE4HXI0AwGZXfZtMp8JR,https://open.spotify.com/artist/45dkTj5sMRSjrmBSBeiHym,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,pop,0.642,0.374,4,-9.386,1,0.0545,0.786,0.0,0.0906,0.0799,124.099,169266
harry styles,falling,1ZMiCix7XSAbfAJlEZWMCp,https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,pop,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133
the weeknd,in your eyes,7szuecWAPwGoV1e5vGu8tl,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,pop,0.667,0.719,7,-5.371,0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,237520
billie eilish,bad guy,2Fxmhks0bxGSBdJ92vM42m,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,pop,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088
conan gray,maniac,6KfoDhO4XUWSbnyKjNp9c4,https://open.spotify.com/artist/4Uc8Dsxct0oMqx0P6i60ea,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4,pop,0.628,0.639,8,-5.46,1,0.0435,0.00162,0.0,0.354,0.493,108.045,185773
jp saxe,if the world was ending - feat. julia michaels,2kJwzbxV2ppxnQoYw4GLBZ,https://open.spotify.com/artist/66W9LaWS0DPdL7Sz8iYGYe,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,pop,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,208687
maroon 5,nobody's love,3kwgqoBqTwoAH4nT29TYrq,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq,pop,0.486,0.567,1,-6.456,1,0.0379,0.31,0.0,0.0949,0.154,93.68,211254
ava max,kings & queens,76nqCfJOcFFWBJN32PAksn,https://open.spotify.com/artist/4npEfmQ6YuiwW1GpUmaq3F,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,pop,0.638,0.688,1,-4.056,0,0.0407,0.00775,0.0,0.126,0.434,129.856,162399
megan thee stallion,girls in the hood,6WbTTAGKrQtCQvmc5BuYfh,https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh,pop,0.821,0.863,6,-3.159,1,0.353,0.00824,0.0,0.0377,0.874,180.013,154324
iann dior,prospect (ft. lil baby),4Zjdzxx0dsavsr7Ehr8fGE,https://open.spotify.com/artist/6ASri4ePR7RlsvIQgWPJpS,https://open.spotify.com/track/4Zjdzxx0dsavsr7Ehr8fGE,pop,0.816,0.579,1,-6.097,1,0.0867,0.203,0.0,0.127,0.43,120.078,226314
willow,wait a minute!,0y60itmpH0aPKsFiGxmtnh,https://open.spotify.com/artist/3rWZHrfrsPBxVy692yAIxF,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh,pop,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,196520
melanie martinez,play date,4DpNNXFMMxQEKl7r0ykkWA,https://open.spotify.com/artist/63yrD80RY3RNEM2YDpUpO8,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,pop,0.68,0.729,5,-5.077,1,0.0475,0.612,0.0,0.224,0.446,123.97,179867
drake,money in the grave (drake ft. rick ross),5ry2OE6R2zPQFDO85XkgRb,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,pop,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,205427
justin bieber,intentions (feat. quavo),4umIPjkehX1r7uhmGvXiSV,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,pop,0.806,0.546,9,-6.637,1,0.0575,0.3,0.0,0.102,0.874,147.986,212867
grouplove,tongue tied,0GO8y8jQk1PkHzS31d699N,https://open.spotify.com/artist/3kVUvbeRdcrqQ3oHk5hPdx,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N,pop,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,218013
ariana grande,7 rings,6ocbgoVGwYJhOv1GgI9NsF,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,pop,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,178627
peach tree rascals,mariposa,4ja2gzrNh9VNigzoXfmbwD,https://open.spotify.com/artist/0imE3buPhAowREqCrr4CYe,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,pop,0.676,0.525,9,-5.88,1,0.028,0.617,0.0,0.356,0.421,112.011,210000
ellie goulding,hate me (with juice wrld),6kls8cSlUyHW2BUOkDJIZE,https://open.spotify.com/artist/0X2BH1fck6amBIoJhDVmmJ,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,pop,0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.144,0.759,75.025,186223
tyla yaweh,tommy lee (feat. post malone),5QZKcQDp0tCcvMdyqEciBV,https://open.spotify.com/artist/1MXZ0hsGic96dWRDKwAwdr,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV,pop,0.457,0.621,10,-5.923,1,0.138,0.218,0.0,0.0944,0.634,85.359,224638
doja cat,like that (feat. gucci mane),4EivmOT13NMpNSfTKn9p4s,https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,pop,0.879,0.499,4,-6.027,0,0.18,0.24,0.0,0.0967,0.405,106.043,163173
jonas brothers,sucker,22vgEDb5hykfaTwLuskFGD,https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,pop,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,181027
benny blanco,graduation (with juice wrld),6cjSh516BbrNUs213jDAGm,https://open.spotify.com/artist/5CiGnKThu5ctn9pBxv7DGa,https://open.spotify.com/track/6cjSh516BbrNUs213jDAGm,pop,0.731,0.65,0,-5.286,1,0.271,0.107,0.0,0.124,0.605,154.968,177847
megan thee stallion,savage,55CHeLEfn5iJ0IIkgaa4si,https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,pop,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,0.68,168.983,155497
bazzi,paradise,0Rx0DJI556Ix5gBny6EWmn,https://open.spotify.com/artist/4GvEc3ANtPPjt1ZJllr5Zl,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn,pop,0.844,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061,169038
black eyed peas,mamacita,14wf185UxfNbSy8dwt4r4q,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q,pop,0.894,0.635,2,-6.929,1,0.0473,0.193,0.00105,0.0823,0.428,105.013,249143
the kid laroi,go (feat. juice wrld),2rPHUAeUPbNgTmK18FPTiZ,https://open.spotify.com/artist/2tIP7SsRs7vjIcLrU85W8J,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ,pop,0.487,0.74,6,-4.973,1,0.0944,0.157,0.0,0.612,0.522,73.779,181688
james arthur,say you won't let go,5uCax9HTNlzGybIStD3vDh,https://open.spotify.com/artist/4IWBUUAFIplrNtaOHcJPRM,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,pop,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,211467
lauv,i like me better,2P91MQbaiQOfbiz9VqhqKQ,https://open.spotify.com/artist/5JZ7CnR6gTvEMKX4g70Amv,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,pop,0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437
ariana grande,"thank u, next",3e9HZxeyfWwjeyPAMmWSSQ,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,pop,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,207320
taylor swift,cardigan - cabin in candlelight version,2hmafYGj1CXYKIYcMnX4lj,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/track/2hmafYGj1CXYKIYcMnX4lj,pop,0.652,0.237,0,-8.364,0,0.0335,0.9,0.0,0.0991,0.367,129.976,228000
harry styles,lights up,4jAIqgrPjKLTY9Gbez25Qb,https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb,pop,0.575,0.621,10,-8.165,0,0.032,0.0392,0.0045,0.141,0.27,101.987,172213
brockhampton,sugar,6U0FIYXCQ3TGrk4tFpLrEA,https://open.spotify.com/artist/1Bl6wpkWCQ4KVgnASpvzzA,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,pop,0.453,0.538,1,-8.212,1,0.0638,0.449,0.0,0.19,0.516,122.973,204533
kygo,lose somebody,7xbWAw3LMgRMn4omR5yVn3,https://open.spotify.com/artist/23fqKkggKUBHNkbKtXEls4,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3,pop,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,199549
miley cyrus,party in the u.s.a.,5Q0Nhxo0l2bP3pNjpGJwV1,https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6,https://open.spotify.com/track/5Q0Nhxo0l2bP3pNjpGJwV1,pop,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067
the weeknd,heartless,6bnF93Rx87YqUBLSgjiMU8,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,pop,0.537,0.746,10,-5.507,0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,198267
camila cabello,my oh my (feat. dababy),3yOlyBJuViE2YSGn3nVE1K,https://open.spotify.com/artist/4nDoRrQiYLoBzwC5BhVJzF,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,pop,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746
lewis capaldi,bruises,4Of7rzpRpV1mWRbhp5rAqG,https://open.spotify.com/artist/4GNC7GD6oZMSxPGyXy4MNB,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,pop,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,0.361,111.202,220492
khalid,young dumb & broke,5Z3GHaZ6ec9bsiI5BenrbY,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,pop,0.798,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.949,202547
madison beer,selfish,4PV0uE5pZSh44E3NqNNDEH,https://open.spotify.com/artist/2kRfqPViCqYdSGhYSM9R0Q,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH,pop,0.378,0.461,9,-6.202,1,0.0275,0.627,0.0,0.386,0.232,75.363,223270
a boogie wit da hoodie,swervin (feat. 6ix9ine),1wJRveJZLSb1rjhnUHQiv6,https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,pop,0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,189487
marshmello,happier,2dpaYNEQHiRxtZbfNsse99,https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,pop,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.015,214290
panic! at the disco,high hopes,1rqqCSm0Qe4I9rUvWncaom,https://open.spotify.com/artist/20JZFwl6HVl6yg8a4H3ZqK,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,pop,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,190947
halsey,you should be sad,7lidXGPXPYLNThITAOTlkK,https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,pop,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,205473
alexander 23,idk you yet,47EWMOElkkbMp5m9SBkx7d,https://open.spotify.com/artist/6sFHvCyqklnJpXC9Nh1aag,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d,pop,0.629,0.306,1,-11.735,1,0.0424,0.884,0.0776,0.124,0.191,76.994,184638
mkto,classic,6FE2iI43OZnszFLuLtvvmg,https://open.spotify.com/artist/2l35CQqtYRh3d8ZIiBep4v,https://open.spotify.com/track/6FE2iI43OZnszFLuLtvvmg,pop,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,175427
the weeknd,the hills,7fBv7CLKzipRk6EC6TWHOB,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB,pop,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,242253
taylor swift,you need to calm down,6RRNNciQGZEXnqk8SQ9yv5,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,pop,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,171360
ty dolla $ign,"ego death (feat. kanye west, fka twigs & skrillex)",4JB0EAT4BkLShTyTt50FmO,https://open.spotify.com/artist/7c0XG5cIJTrrAgEC3ULPiq,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO,pop,0.813,0.615,10,-5.624,0,0.132,0.061,0.0,0.654,0.321,111.039,231067
bebe rexha,meant to be (feat. florida georgia line),7iDa6hUg2VgEL1o1HjmfBn,https://open.spotify.com/artist/64M6ah0SkkRsnPGtGiRAbb,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,pop,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,163870
cardi b,i like it,58q2HKrzhC3ozto2nDdN4z,https://open.spotify.com/artist/4kYSro6naA4h99UJvo89HB,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,pop,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,253390
shawn mendes,señorita,0TK2YIli7K1leLovkQiNik,https://open.spotify.com/artist/7n2wHs1TKAczGzO7Dd2rGr,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik,pop,0.759,0.54,9,-6.039,0,0.0287,0.037,0.0,0.0945,0.75,116.947,190960
doja cat,boss bitch,78qd8dvwea0Gosb6Fe6j3k,https://open.spotify.com/artist/5cj0lLjcoR7YOSnhnX0Po5,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,pop,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.202,0.575,125.989,134240
bazzi,i.f.l.y.,4a6q8CR2hzLk2plDkSxkfD,https://open.spotify.com/artist/4GvEc3ANtPPjt1ZJllr5Zl,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,pop,0.812,0.519,2,-4.823,1,0.0385,0.379,0.0,0.13,0.554,104.954,165714
dayglow,can i call you tonight?,64lsIF5pw0sJY0gV5kz0RN,https://open.spotify.com/artist/6eJa3zG1QZLRB3xgRuyxbm,https://open.spotify.com/track/64lsIF5pw0sJY0gV5kz0RN,pop,0.641,0.842,9,-7.27,1,0.0292,0.132,0.91,0.419,0.5,129.98,278769
jonas brothers,what a man gotta do,4wNIkl5XGiAACjFBlDWuSd,https://open.spotify.com/artist/7gOdHgIoIKoe4i9Tta6qdD,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,pop,0.852,0.698,9,-7.206,1,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,180645
the chainsmokers,closer,7BKLCZ1jbUBVqRi2FVlTVw,https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,pop,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960
future,solitaires (feat. travis scott),4kfeRwpq5KUaqTkgi4TbDF,https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF,pop,0.691,0.632,1,-7.598,1,0.0513,0.122,0.0,0.0646,0.488,169.982,205666
megan thee stallion,captain hook,1E3VQQWFQAPJkXfYHjqWoI,https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK,https://open.spotify.com/track/1E3VQQWFQAPJkXfYHjqWoI,pop,0.863,0.633,10,-5.002,0,0.287,0.0118,0.0,0.285,0.545,163.991,176750
katy perry,daisies,4uqh9bualXNHXXwO2wPorc,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc,pop,0.639,0.546,1,-5.382,1,0.0407,0.0837,0.0,0.122,0.149,122.179,173124
meek mill,going bad (feat. drake),2IRZnDFmlqMuOrYOLnZZyc,https://open.spotify.com/artist/20sxb77xiYeusSH8cVdatc,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,pop,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,180522
kid cudi,the adventures of moon man & slim shady (with eminem),38iBrrbbXyWaSPkmuDNgjZ,https://open.spotify.com/artist/0fA0VVWsXO9YnASrzqfmYu,https://open.spotify.com/track/38iBrrbbXyWaSPkmuDNgjZ,pop,0.88,0.787,8,-5.189,1,0.118,0.226,0.0,0.12,0.588,113.018,264834
selena gomez,lose you to love me,4l0Mvzj72xxOpRrp6h8nHi,https://open.spotify.com/artist/0C8ZW7ezQVs4URX5aX7Kqx,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,pop,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,206459
tory lanez,broke in a minute,4xqIYGwwZTEem9U8A42SPF,https://open.spotify.com/artist/2jku7tDXc6XoB6MO2hFuqg,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF,pop,0.929,0.7,0,-5.595,0,0.0906,0.144,0.0,0.349,0.802,120.009,132024
ed sheeran,perfect,0tgVpDi06FyKpA1z0VMD4v,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,pop,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,263400
sam smith,dancing with a stranger (with normani),6Qs4SXO9dwPj5GKvVOv8Ki,https://open.spotify.com/artist/2wY79sveU1sp5g7SokKOiI,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,pop,0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,171030
marshmello,one thing right,4hPpVbbakQNv8YTHYaOJP4,https://open.spotify.com/artist/64KEffDW9EtZ1y2vBYgq8T,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,pop,0.659,0.623,4,-2.253,1,0.0451,0.0667,0.0,0.582,0.439,88.042,181824
train,"hey, soul sister",4HlFJV71xXKIGcU3kRyttv,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,https://open.spotify.com/track/4HlFJV71xXKIGcU3kRyttv,pop,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,216773
halsey,without me,5p7ujcrUXASCNwRaWNHR1C,https://open.spotify.com/artist/26VFTg2z8YR0cCuwLzESi2,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,pop,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661
drake,god's plan,6DCZcSspjsKoFjzjrWoCdn,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,pop,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973
ashe,moral of the story,2nC3QhMI9reBIOWutbU3Tj,https://open.spotify.com/artist/6P5NO5hzJbuOqSdyPB7SJM,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,pop,0.572,0.406,10,-8.624,1,0.0427,0.587,4.48e-06,0.102,0.265,119.812,201084
the kid laroi,diva (feat. lil tecca),7gVwgc8b3XnO87TpmXXFA5,https://open.spotify.com/artist/2tIP7SsRs7vjIcLrU85W8J,https://open.spotify.com/track/7gVwgc8b3XnO87TpmXXFA5,pop,0.686,0.703,6,-6.141,0,0.0606,0.00728,0.0,0.0946,0.457,144.902,172005
